Réseaux en fibre optique jusqu'à l'abonné (FttH),,,,
Déploiement par Commune,,,,
,,,,
,,,,
Code commune,Champ,T3 2017,T4 2017,T1 2018
39126,Locaux Raccordables,0,0,0
39126,Catégorie,0,0,0
39127,Locaux Raccordables,0,0,0
39127,Catégorie,0,0,0
39128,Locaux Raccordables,0,0,0
39128,Catégorie,0,0,0
39129,Locaux Raccordables,0,0,0
39129,Catégorie,0,0,0
39130,Locaux Raccordables,0,0,0
39130,Catégorie,0,0,0
39131,Locaux Raccordables,0,0,0
39131,Catégorie,0,0,0
39132,Locaux Raccordables,0,0,0
39132,Catégorie,0,0,0
39133,Locaux Raccordables,0,0,0
39133,Catégorie,0,0,0
39134,Locaux Raccordables,0,0,0
39134,Catégorie,0,0,0
39136,Locaux Raccordables,0,0,0
39136,Catégorie,0,0,0
39137,Locaux Raccordables,0,0,0
39137,Catégorie,0,0,0
39138,Locaux Raccordables,0,0,0
39138,Catégorie,0,0,0
39139,Locaux Raccordables,0,0,0
39139,Catégorie,0,0,0
39140,Locaux Raccordables,0,0,0
39140,Catégorie,0,0,0
39141,Locaux Raccordables,0,0,0
39141,Catégorie,0,0,0
39142,Locaux Raccordables,0,0,0
39142,Catégorie,0,0,0
39143,Locaux Raccordables,0,0,0
39143,Catégorie,0,0,0
39145,Locaux Raccordables,0,0,0
39145,Catégorie,0,0,0
39146,Locaux Raccordables,0,0,0
39146,Catégorie,0,0,0
39147,Locaux Raccordables,0,0,0
39147,Catégorie,0,0,0
39149,Locaux Raccordables,0,0,0
39149,Catégorie,0,0,0
39150,Locaux Raccordables,0,0,0
39150,Catégorie,0,0,0
39151,Locaux Raccordables,0,0,0
39151,Catégorie,0,0,0
39153,Locaux Raccordables,0,0,0
39153,Catégorie,0,0,0
39154,Locaux Raccordables,0,0,0
39154,Catégorie,0,0,0
39155,Locaux Raccordables,0,0,0
39155,Catégorie,0,0,0
39156,Locaux Raccordables,0,0,0
39156,Catégorie,0,0,0
39157,Locaux Raccordables,0,0,0
39157,Catégorie,0,0,0
39159,Locaux Raccordables,0,0,0
39159,Catégorie,0,0,0
39160,Locaux Raccordables,0,0,0
39160,Catégorie,0,0,0
39162,Locaux Raccordables,0,0,0
39162,Catégorie,0,0,0
39163,Locaux Raccordables,0,0,0
39163,Catégorie,0,0,0
39164,Locaux Raccordables,0,0,0
39164,Catégorie,0,0,0
39165,Locaux Raccordables,0,0,0
39165,Catégorie,0,0,0
39166,Locaux Raccordables,0,0,0
39166,Catégorie,0,0,0
39167,Locaux Raccordables,0,0,0
39167,Catégorie,0,0,0
39168,Locaux Raccordables,0,0,0
39168,Catégorie,0,0,0
39169,Locaux Raccordables,0,0,0
39169,Catégorie,0,0,0
39170,Locaux Raccordables,0,0,0
39170,Catégorie,0,0,0
39171,Locaux Raccordables,0,0,0
39171,Catégorie,0,0,0
39172,Locaux Raccordables,0,0,0
39172,Catégorie,0,0,0
39173,Locaux Raccordables,0,0,0
39173,Catégorie,0,0,0
39174,Locaux Raccordables,0,0,0
39174,Catégorie,0,0,0
39175,Locaux Raccordables,0,0,0
39175,Catégorie,0,0,0
39176,Locaux Raccordables,0,0,0
39176,Catégorie,0,0,0
39177,Locaux Raccordables,0,0,0
39177,Catégorie,0,0,0
39178,Locaux Raccordables,0,0,0
39178,Catégorie,0,0,0
39179,Locaux Raccordables,0,0,0
39179,Catégorie,0,0,0
39180,Locaux Raccordables,0,0,0
39180,Catégorie,0,0,0
39182,Locaux Raccordables,0,0,0
39182,Catégorie,0,0,0
39183,Locaux Raccordables,0,0,0
39183,Catégorie,0,0,0
39184,Locaux Raccordables,0,0,0
39184,Catégorie,0,0,0
39185,Locaux Raccordables,0,0,0
39185,Catégorie,0,0,0
39187,Locaux Raccordables,0,0,0
39187,Catégorie,0,0,0
39188,Locaux Raccordables,0,0,0
39188,Catégorie,0,0,0
39189,Locaux Raccordables,0,0,0
39189,Catégorie,0,0,0
39190,Locaux Raccordables,0,0,0
39190,Catégorie,0,0,0
39191,Locaux Raccordables,0,0,0
39191,Catégorie,0,0,0
39192,Locaux Raccordables,0,0,0
39192,Catégorie,0,0,0
39193,Locaux Raccordables,0,0,0
39193,Catégorie,0,0,0
39194,Locaux Raccordables,0,0,0
39194,Catégorie,0,0,0
39196,Locaux Raccordables,0,0,0
39196,Catégorie,0,0,0
39197,Locaux Raccordables,0,0,0
39197,Catégorie,0,0,0
39198,Locaux Raccordables,798,1433,1711
39198,Catégorie,5,10,10
39199,Locaux Raccordables,0,0,0
39199,Catégorie,0,0,0
39200,Locaux Raccordables,0,0,0
39200,Catégorie,0,0,0
39201,Locaux Raccordables,0,0,0
39201,Catégorie,0,0,0
39202,Locaux Raccordables,0,0,0
39202,Catégorie,0,0,0
39203,Locaux Raccordables,0,0,0
39203,Catégorie,0,0,0
39204,Locaux Raccordables,0,0,0
39204,Catégorie,0,0,0
39205,Locaux Raccordables,0,0,0
39205,Catégorie,0,0,0
39206,Locaux Raccordables,0,0,0
39206,Catégorie,0,0,0
39207,Locaux Raccordables,0,0,0
39207,Catégorie,0,0,0
39208,Locaux Raccordables,0,0,0
39208,Catégorie,0,0,0
39209,Locaux Raccordables,0,0,0
39209,Catégorie,0,0,0
39210,Locaux Raccordables,0,0,0
39210,Catégorie,0,0,0
39211,Locaux Raccordables,0,0,0
39211,Catégorie,0,0,0
39214,Locaux Raccordables,0,0,0
39214,Catégorie,0,0,0
39216,Locaux Raccordables,0,0,0
39216,Catégorie,0,0,0
39217,Locaux Raccordables,0,0,0
39217,Catégorie,0,0,0
39218,Locaux Raccordables,0,0,0
39218,Catégorie,0,0,0
39219,Locaux Raccordables,0,0,0
39219,Catégorie,0,0,0
39220,Locaux Raccordables,0,0,0
39220,Catégorie,0,0,0
39221,Locaux Raccordables,0,0,0
39221,Catégorie,0,0,0
39222,Locaux Raccordables,0,0,0
39222,Catégorie,0,0,0
39223,Locaux Raccordables,0,0,0
39223,Catégorie,0,0,0
39225,Locaux Raccordables,0,0,0
39225,Catégorie,0,0,0
39227,Locaux Raccordables,0,0,0
39227,Catégorie,0,0,0
39228,Locaux Raccordables,0,0,0
39228,Catégorie,0,0,0
39229,Locaux Raccordables,0,0,0
39229,Catégorie,0,0,0
39230,Locaux Raccordables,0,0,0
39230,Catégorie,0,0,0
39232,Locaux Raccordables,0,0,0
39232,Catégorie,0,0,0
39233,Locaux Raccordables,0,0,0
39233,Catégorie,0,0,0
39234,Locaux Raccordables,0,0,0
39234,Catégorie,0,0,0
39235,Locaux Raccordables,0,0,0
39235,Catégorie,0,0,0
39236,Locaux Raccordables,0,0,0
39236,Catégorie,0,0,0
39237,Locaux Raccordables,0,0,0
39237,Catégorie,0,0,0
39238,Locaux Raccordables,0,0,0
39238,Catégorie,0,0,0
39239,Locaux Raccordables,0,0,0
39239,Catégorie,0,0,0
39240,Locaux Raccordables,0,0,0
39240,Catégorie,0,0,0
39241,Locaux Raccordables,0,0,0
39241,Catégorie,0,0,0
39244,Locaux Raccordables,0,0,0
39244,Catégorie,0,0,0
39245,Locaux Raccordables,0,0,0
39245,Catégorie,0,0,0
39246,Locaux Raccordables,0,0,0
39246,Catégorie,0,0,0
39247,Locaux Raccordables,0,0,0
39247,Catégorie,0,0,0
39248,Locaux Raccordables,0,0,0
39248,Catégorie,0,0,0
39249,Locaux Raccordables,0,0,0
39249,Catégorie,0,0,0
39250,Locaux Raccordables,0,0,0
39250,Catégorie,0,0,0
39251,Locaux Raccordables,0,0,0
39251,Catégorie,0,0,0
39252,Locaux Raccordables,0,0,0
39252,Catégorie,0,0,0
39253,Locaux Raccordables,0,0,0
39253,Catégorie,0,0,0
39254,Locaux Raccordables,0,0,0
39254,Catégorie,0,0,0
39255,Locaux Raccordables,0,0,0
39255,Catégorie,0,0,0
39258,Locaux Raccordables,0,0,0
39258,Catégorie,0,0,0
39259,Locaux Raccordables,0,0,0
39259,Catégorie,0,0,0
39261,Locaux Raccordables,0,0,0
39261,Catégorie,0,0,0
39262,Locaux Raccordables,0,0,0
39262,Catégorie,0,0,0
39263,Locaux Raccordables,0,0,0
39263,Catégorie,0,0,0
39265,Locaux Raccordables,0,0,0
39265,Catégorie,0,0,0
39266,Locaux Raccordables,0,0,0
39266,Catégorie,0,0,0
39267,Locaux Raccordables,0,0,0
39267,Catégorie,0,0,0
39268,Locaux Raccordables,0,0,0
39268,Catégorie,0,0,0
39269,Locaux Raccordables,0,0,0
39269,Catégorie,0,0,0
39270,Locaux Raccordables,0,0,0
39270,Catégorie,0,0,0
39271,Locaux Raccordables,0,0,0
39271,Catégorie,0,0,0
39272,Locaux Raccordables,0,0,0
39272,Catégorie,0,0,0
39273,Locaux Raccordables,0,0,0
39273,Catégorie,0,0,0
39274,Locaux Raccordables,0,0,0
39274,Catégorie,0,0,0
39275,Locaux Raccordables,0,0,0
39275,Catégorie,0,0,0
39277,Locaux Raccordables,0,0,0
39277,Catégorie,0,0,0
39278,Locaux Raccordables,0,0,0
39278,Catégorie,0,0,0
39279,Locaux Raccordables,0,0,0
39279,Catégorie,0,0,0
39280,Locaux Raccordables,0,0,0
39280,Catégorie,0,0,0
39281,Locaux Raccordables,0,0,0
39281,Catégorie,0,0,0
39282,Locaux Raccordables,0,0,0
39282,Catégorie,0,0,0
39283,Locaux Raccordables,0,0,0
39283,Catégorie,0,0,0
39284,Locaux Raccordables,0,0,0
39284,Catégorie,0,0,0
39285,Locaux Raccordables,0,0,0
39285,Catégorie,0,0,0
39286,Locaux Raccordables,0,0,0
39286,Catégorie,0,0,0
39287,Locaux Raccordables,0,0,0
39287,Catégorie,0,0,0
39288,Locaux Raccordables,0,0,0
39288,Catégorie,0,0,0
39289,Locaux Raccordables,0,0,0
39289,Catégorie,0,0,0
39290,Locaux Raccordables,0,0,0
39290,Catégorie,0,0,0
39291,Locaux Raccordables,0,0,0
39291,Catégorie,0,0,0
39292,Locaux Raccordables,0,0,0
39292,Catégorie,0,0,0
39293,Locaux Raccordables,0,0,0
39293,Catégorie,0,0,0
39295,Locaux Raccordables,0,0,0
39295,Catégorie,0,0,0
39296,Locaux Raccordables,0,0,0
39296,Catégorie,0,0,0
39297,Locaux Raccordables,0,0,0
39297,Catégorie,0,0,0
39298,Locaux Raccordables,0,0,0
39298,Catégorie,0,0,0
39299,Locaux Raccordables,0,0,0
39299,Catégorie,0,0,0
39300,Locaux Raccordables,897,1555,1765
39300,Catégorie,5,10,10
39301,Locaux Raccordables,0,0,0
39301,Catégorie,0,0,0
39302,Locaux Raccordables,0,0,0
39302,Catégorie,0,0,0
39304,Locaux Raccordables,0,0,0
39304,Catégorie,0,0,0
39305,Locaux Raccordables,0,0,0
39305,Catégorie,0,0,0
39306,Locaux Raccordables,0,0,0
39306,Catégorie,0,0,0
39307,Locaux Raccordables,0,0,0
39307,Catégorie,0,0,0
39308,Locaux Raccordables,0,0,0
39308,Catégorie,0,0,0
39310,Locaux Raccordables,0,0,0
39310,Catégorie,0,0,0
39312,Locaux Raccordables,0,0,0
39312,Catégorie,0,0,0
39313,Locaux Raccordables,0,0,0
39313,Catégorie,0,0,0
39314,Locaux Raccordables,0,0,0
39314,Catégorie,0,0,0
39315,Locaux Raccordables,599,599,599
39315,Catégorie,80,80,80
39317,Locaux Raccordables,0,0,0
39317,Catégorie,0,0,0
39318,Locaux Raccordables,0,0,0
39318,Catégorie,0,0,0
39319,Locaux Raccordables,0,0,0
39319,Catégorie,0,0,0
39320,Locaux Raccordables,0,0,0
39320,Catégorie,0,0,0
39321,Locaux Raccordables,0,0,0
39321,Catégorie,0,0,0
39322,Locaux Raccordables,0,0,0
39322,Catégorie,0,0,0
39323,Locaux Raccordables,0,0,0
39323,Catégorie,0,0,0
39324,Locaux Raccordables,0,0,0
39324,Catégorie,0,0,0
39325,Locaux Raccordables,0,0,0
39325,Catégorie,0,0,0
39326,Locaux Raccordables,0,0,0
39326,Catégorie,0,0,0
39327,Locaux Raccordables,0,0,0
39327,Catégorie,0,0,0
39328,Locaux Raccordables,0,0,0
39328,Catégorie,0,0,0
39329,Locaux Raccordables,0,0,0
39329,Catégorie,0,0,0
39330,Locaux Raccordables,0,0,0
39330,Catégorie,0,0,0
39331,Locaux Raccordables,0,0,0
39331,Catégorie,0,0,0
39333,Locaux Raccordables,0,0,0
39333,Catégorie,0,0,0
39334,Locaux Raccordables,0,0,0
39334,Catégorie,0,0,0
39335,Locaux Raccordables,0,0,0
39335,Catégorie,0,0,0
39336,Locaux Raccordables,0,0,0
39336,Catégorie,0,0,0
39337,Locaux Raccordables,0,0,0
39337,Catégorie,0,0,0
39338,Locaux Raccordables,0,0,0
39338,Catégorie,0,0,0
39339,Locaux Raccordables,496,496,496
39339,Catégorie,80,80,80
39342,Locaux Raccordables,0,0,0
39342,Catégorie,0,0,0
39343,Locaux Raccordables,0,0,0
39343,Catégorie,0,0,0
39344,Locaux Raccordables,0,0,0
39344,Catégorie,0,0,0
39345,Locaux Raccordables,0,0,0
39345,Catégorie,0,0,0
39346,Locaux Raccordables,0,0,0
39346,Catégorie,0,0,0
39348,Locaux Raccordables,0,0,0
39348,Catégorie,0,0,0
39349,Locaux Raccordables,0,0,0
39349,Catégorie,0,0,0
39350,Locaux Raccordables,0,0,0
39350,Catégorie,0,0,0
39351,Locaux Raccordables,0,0,0
39351,Catégorie,0,0,0
39352,Locaux Raccordables,0,0,0
39352,Catégorie,0,0,0
39353,Locaux Raccordables,0,0,0
39353,Catégorie,0,0,0
39354,Locaux Raccordables,0,0,0
39354,Catégorie,0,0,0
39355,Locaux Raccordables,0,0,0
39355,Catégorie,0,0,0
39356,Locaux Raccordables,0,0,0
39356,Catégorie,0,0,0
39359,Locaux Raccordables,0,0,0
39359,Catégorie,0,0,0
39360,Locaux Raccordables,0,0,0
39360,Catégorie,0,0,0
39361,Locaux Raccordables,0,0,0
39361,Catégorie,0,0,0
39362,Locaux Raccordables,0,0,0
39362,Catégorie,0,0,0
39363,Locaux Raccordables,0,0,0
39363,Catégorie,0,0,0
39364,Locaux Raccordables,0,0,0
39364,Catégorie,0,0,0
39365,Locaux Raccordables,0,0,0
39365,Catégorie,0,0,0
39366,Locaux Raccordables,0,0,0
39366,Catégorie,0,0,0
39367,Locaux Raccordables,0,0,0
39367,Catégorie,0,0,0
39368,Locaux Raccordables,0,0,0
39368,Catégorie,0,0,0
39370,Locaux Raccordables,0,0,0
39370,Catégorie,0,0,0
39372,Locaux Raccordables,0,0,0
39372,Catégorie,0,0,0
39373,Locaux Raccordables,0,0,0
39373,Catégorie,0,0,0
39375,Locaux Raccordables,0,0,0
39375,Catégorie,0,0,0
39376,Locaux Raccordables,0,0,0
39376,Catégorie,0,0,0
39377,Locaux Raccordables,0,0,0
39377,Catégorie,0,0,0
39378,Locaux Raccordables,0,0,0
39378,Catégorie,0,0,0
39379,Locaux Raccordables,0,0,0
39379,Catégorie,0,0,0
39380,Locaux Raccordables,0,0,0
39380,Catégorie,0,0,0
39381,Locaux Raccordables,0,0,0
39381,Catégorie,0,0,0
39385,Locaux Raccordables,0,0,0
39385,Catégorie,0,0,0
39386,Locaux Raccordables,0,0,0
39386,Catégorie,0,0,0
39387,Locaux Raccordables,0,0,0
39387,Catégorie,0,0,0
39388,Locaux Raccordables,0,0,0
39388,Catégorie,0,0,0
39389,Locaux Raccordables,0,0,0
39389,Catégorie,0,0,0
39390,Locaux Raccordables,0,0,0
39390,Catégorie,0,0,0
39391,Locaux Raccordables,0,0,0
39391,Catégorie,0,0,0
39392,Locaux Raccordables,0,0,0
39392,Catégorie,0,0,0
39393,Locaux Raccordables,0,0,0
39393,Catégorie,0,0,0
39394,Locaux Raccordables,0,0,0
39394,Catégorie,0,0,0
39395,Locaux Raccordables,0,0,0
39395,Catégorie,0,0,0
39396,Locaux Raccordables,0,0,0
39396,Catégorie,0,0,0
39397,Locaux Raccordables,0,0,0
39397,Catégorie,0,0,0
39398,Locaux Raccordables,0,0,0
39398,Catégorie,0,0,0
39399,Locaux Raccordables,0,0,0
39399,Catégorie,0,0,0
39400,Locaux Raccordables,0,0,0
39400,Catégorie,0,0,0
39401,Locaux Raccordables,0,0,0
39401,Catégorie,0,0,0
39402,Locaux Raccordables,0,0,0
39402,Catégorie,0,0,0
39403,Locaux Raccordables,0,0,0
39403,Catégorie,0,0,0
39404,Locaux Raccordables,0,0,0
39404,Catégorie,0,0,0
39405,Locaux Raccordables,0,0,0
39405,Catégorie,0,0,0
39406,Locaux Raccordables,0,0,0
39406,Catégorie,0,0,0
39407,Locaux Raccordables,0,0,0
39407,Catégorie,0,0,0
39408,Locaux Raccordables,0,0,0
39408,Catégorie,0,0,0
39409,Locaux Raccordables,0,0,0
39409,Catégorie,0,0,0
39411,Locaux Raccordables,0,0,0
39411,Catégorie,0,0,0
39412,Locaux Raccordables,0,0,0
39412,Catégorie,0,0,0
39413,Locaux Raccordables,0,0,0
39413,Catégorie,0,0,0
39414,Locaux Raccordables,0,0,0
39414,Catégorie,0,0,0
39415,Locaux Raccordables,0,0,0
39415,Catégorie,0,0,0
39417,Locaux Raccordables,0,0,0
39417,Catégorie,0,0,0
39418,Locaux Raccordables,0,0,0
39418,Catégorie,0,0,0
39419,Locaux Raccordables,0,0,0
39419,Catégorie,0,0,0
39420,Locaux Raccordables,0,0,0
39420,Catégorie,0,0,0
39421,Locaux Raccordables,0,0,0
39421,Catégorie,0,0,0
39422,Locaux Raccordables,0,0,0
39422,Catégorie,0,0,0
39423,Locaux Raccordables,0,0,0
39423,Catégorie,0,0,0
39424,Locaux Raccordables,0,0,0
39424,Catégorie,0,0,0
39425,Locaux Raccordables,0,0,0
39425,Catégorie,0,0,0
39426,Locaux Raccordables,0,0,0
39426,Catégorie,0,0,0
39427,Locaux Raccordables,0,0,0
39427,Catégorie,0,0,0
39428,Locaux Raccordables,0,0,0
39428,Catégorie,0,0,0
39429,Locaux Raccordables,0,0,0
39429,Catégorie,0,0,0
39430,Locaux Raccordables,0,0,0
39430,Catégorie,0,0,0
39431,Locaux Raccordables,0,0,0
39431,Catégorie,0,0,0
39432,Locaux Raccordables,0,0,0
39432,Catégorie,0,0,0
39434,Locaux Raccordables,0,0,0
39434,Catégorie,0,0,0
39435,Locaux Raccordables,0,0,0
39435,Catégorie,0,0,0
39436,Locaux Raccordables,0,0,0
39436,Catégorie,0,0,0
39437,Locaux Raccordables,0,0,0
39437,Catégorie,0,0,0
39439,Locaux Raccordables,170,170,170
39439,Catégorie,25,25,25
39440,Locaux Raccordables,0,0,0
39440,Catégorie,0,0,0
39441,Locaux Raccordables,0,0,0
39441,Catégorie,0,0,0
39443,Locaux Raccordables,0,0,0
39443,Catégorie,0,0,0
39444,Locaux Raccordables,0,0,0
39444,Catégorie,0,0,0
39445,Locaux Raccordables,0,0,0
39445,Catégorie,0,0,0
39446,Locaux Raccordables,0,0,0
39446,Catégorie,0,0,0
39447,Locaux Raccordables,0,0,0
39447,Catégorie,0,0,0
39448,Locaux Raccordables,0,0,0
39448,Catégorie,0,0,0
39449,Locaux Raccordables,0,0,0
39449,Catégorie,0,0,0
39451,Locaux Raccordables,0,0,0
39451,Catégorie,0,0,0
39452,Locaux Raccordables,0,0,0
39452,Catégorie,0,0,0
39453,Locaux Raccordables,0,0,0
39453,Catégorie,0,0,0
39454,Locaux Raccordables,0,0,0
39454,Catégorie,0,0,0
39455,Locaux Raccordables,0,0,0
39455,Catégorie,0,0,0
39456,Locaux Raccordables,0,0,0
39456,Catégorie,0,0,0
39457,Locaux Raccordables,0,0,0
39457,Catégorie,0,0,0
39458,Locaux Raccordables,0,0,0
39458,Catégorie,0,0,0
39460,Locaux Raccordables,0,0,0
39460,Catégorie,0,0,0
39461,Locaux Raccordables,0,0,0
39461,Catégorie,0,0,0
39462,Locaux Raccordables,0,0,0
39462,Catégorie,0,0,0
39463,Locaux Raccordables,0,0,0
39463,Catégorie,0,0,0
39464,Locaux Raccordables,0,0,0
39464,Catégorie,0,0,0
39465,Locaux Raccordables,0,0,0
39465,Catégorie,0,0,0
39466,Locaux Raccordables,0,0,0
39466,Catégorie,0,0,0
39467,Locaux Raccordables,0,0,0
39467,Catégorie,0,0,0
39468,Locaux Raccordables,0,0,0
39468,Catégorie,0,0,0
39469,Locaux Raccordables,0,0,0
39469,Catégorie,0,0,0
39470,Locaux Raccordables,0,0,0
39470,Catégorie,0,0,0
39471,Locaux Raccordables,0,0,0
39471,Catégorie,0,0,0
39472,Locaux Raccordables,0,0,0
39472,Catégorie,0,0,0
39473,Locaux Raccordables,0,0,0
39473,Catégorie,0,0,0
39474,Locaux Raccordables,0,0,0
39474,Catégorie,0,0,0
39475,Locaux Raccordables,0,0,0
39475,Catégorie,0,0,0
39476,Locaux Raccordables,0,0,0
39476,Catégorie,0,0,0
39477,Locaux Raccordables,0,0,0
39477,Catégorie,0,0,0
39478,Locaux Raccordables,0,0,0
39478,Catégorie,0,0,0
39479,Locaux Raccordables,0,0,0
39479,Catégorie,0,0,0
39480,Locaux Raccordables,0,0,0
39480,Catégorie,0,0,0
39481,Locaux Raccordables,0,0,0
39481,Catégorie,0,0,0
39483,Locaux Raccordables,0,0,0
39483,Catégorie,0,0,0
39484,Locaux Raccordables,0,0,0
39484,Catégorie,0,0,0
39485,Locaux Raccordables,0,0,0
39485,Catégorie,0,0,0
39486,Locaux Raccordables,0,0,0
39486,Catégorie,0,0,0
39487,Locaux Raccordables,0,0,0
39487,Catégorie,0,0,0
39489,Locaux Raccordables,0,0,0
39489,Catégorie,0,0,0
39490,Locaux Raccordables,0,0,0
39490,Catégorie,0,0,0
39491,Locaux Raccordables,0,0,0
39491,Catégorie,0,0,0
39492,Locaux Raccordables,0,0,0
39492,Catégorie,0,0,0
39493,Locaux Raccordables,0,0,0
39493,Catégorie,0,0,0
39494,Locaux Raccordables,0,0,0
39494,Catégorie,0,0,0
39495,Locaux Raccordables,0,0,0
39495,Catégorie,0,0,0
39497,Locaux Raccordables,0,0,0
39497,Catégorie,0,0,0
39498,Locaux Raccordables,0,0,0
39498,Catégorie,0,0,0
39499,Locaux Raccordables,0,0,0
39499,Catégorie,0,0,0
39500,Locaux Raccordables,0,0,0
39500,Catégorie,0,0,0
39501,Locaux Raccordables,0,0,0
39501,Catégorie,0,0,0
39502,Locaux Raccordables,0,0,0
39502,Catégorie,0,0,0
39503,Locaux Raccordables,0,0,0
39503,Catégorie,0,0,0
39504,Locaux Raccordables,0,0,0
39504,Catégorie,0,0,0
39505,Locaux Raccordables,0,0,0
39505,Catégorie,0,0,0
39507,Locaux Raccordables,0,0,0
39507,Catégorie,0,0,0
39508,Locaux Raccordables,0,0,0
39508,Catégorie,0,0,0
39510,Locaux Raccordables,0,0,0
39510,Catégorie,0,0,0
39511,Locaux Raccordables,0,0,0
39511,Catégorie,0,0,0
39512,Locaux Raccordables,0,0,0
39512,Catégorie,0,0,0
39513,Locaux Raccordables,0,0,0
39513,Catégorie,0,0,0
39514,Locaux Raccordables,0,0,0
39514,Catégorie,0,0,0
39517,Locaux Raccordables,0,0,0
39517,Catégorie,0,0,0
39518,Locaux Raccordables,0,0,0
39518,Catégorie,0,0,0
39519,Locaux Raccordables,0,0,0
39519,Catégorie,0,0,0
39520,Locaux Raccordables,0,0,0
39520,Catégorie,0,0,0
39522,Locaux Raccordables,0,0,0
39522,Catégorie,0,0,0
39523,Locaux Raccordables,0,0,0
39523,Catégorie,0,0,0
39525,Locaux Raccordables,0,0,0
39525,Catégorie,0,0,0
39526,Locaux Raccordables,0,0,0
39526,Catégorie,0,0,0
39527,Locaux Raccordables,0,0,0
39527,Catégorie,0,0,0
39528,Locaux Raccordables,0,0,0
39528,Catégorie,0,0,0
39529,Locaux Raccordables,0,0,0
39529,Catégorie,0,0,0
39530,Locaux Raccordables,0,0,0
39530,Catégorie,0,0,0
39531,Locaux Raccordables,0,0,0
39531,Catégorie,0,0,0
39532,Locaux Raccordables,0,0,0
39532,Catégorie,0,0,0
39533,Locaux Raccordables,0,0,0
39533,Catégorie,0,0,0
39534,Locaux Raccordables,0,0,0
39534,Catégorie,0,0,0
39535,Locaux Raccordables,0,0,0
39535,Catégorie,0,0,0
39537,Locaux Raccordables,0,0,0
39537,Catégorie,0,0,0
39538,Locaux Raccordables,0,0,0
39538,Catégorie,0,0,0
39539,Locaux Raccordables,0,0,0
39539,Catégorie,0,0,0
39540,Locaux Raccordables,0,0,0
39540,Catégorie,0,0,0
39543,Locaux Raccordables,0,0,0
39543,Catégorie,0,0,0
39545,Locaux Raccordables,0,0,0
39545,Catégorie,0,0,0
39546,Locaux Raccordables,0,0,0
39546,Catégorie,0,0,0
39547,Locaux Raccordables,0,0,0
39547,Catégorie,0,0,0
39548,Locaux Raccordables,0,0,0
39548,Catégorie,0,0,0
39550,Locaux Raccordables,0,0,0
39550,Catégorie,0,0,0
39551,Locaux Raccordables,0,0,0
39551,Catégorie,0,0,0
39552,Locaux Raccordables,0,0,0
39552,Catégorie,0,0,0
39553,Locaux Raccordables,0,0,0
39553,Catégorie,0,0,0
39554,Locaux Raccordables,0,0,0
39554,Catégorie,0,0,0
39555,Locaux Raccordables,0,0,0
39555,Catégorie,0,0,0
39556,Locaux Raccordables,0,0,0
39556,Catégorie,0,0,0
39557,Locaux Raccordables,0,0,0
39557,Catégorie,0,0,0
39558,Locaux Raccordables,0,0,0
39558,Catégorie,0,0,0
39559,Locaux Raccordables,0,0,0
39559,Catégorie,0,0,0
39560,Locaux Raccordables,0,0,0
39560,Catégorie,0,0,0
39561,Locaux Raccordables,0,0,0
39561,Catégorie,0,0,0
39562,Locaux Raccordables,0,0,0
39562,Catégorie,0,0,0
39565,Locaux Raccordables,0,0,0
39565,Catégorie,0,0,0
39567,Locaux Raccordables,0,0,9
39567,Catégorie,0,0,5
39568,Locaux Raccordables,0,0,0
39568,Catégorie,0,0,0
39569,Locaux Raccordables,0,0,0
39569,Catégorie,0,0,0
39570,Locaux Raccordables,0,0,0
39570,Catégorie,0,0,0
39571,Locaux Raccordables,0,0,0
39571,Catégorie,0,0,0
39572,Locaux Raccordables,0,0,0
39572,Catégorie,0,0,0
39573,Locaux Raccordables,0,0,0
39573,Catégorie,0,0,0
39574,Locaux Raccordables,0,0,0
39574,Catégorie,0,0,0
39575,Locaux Raccordables,0,0,0
39575,Catégorie,0,0,0
39576,Locaux Raccordables,0,0,0
39576,Catégorie,0,0,0
39577,Locaux Raccordables,0,0,0
39577,Catégorie,0,0,0
39579,Locaux Raccordables,0,0,0
39579,Catégorie,0,0,0
39581,Locaux Raccordables,0,0,0
39581,Catégorie,0,0,0
39582,Locaux Raccordables,0,0,0
39582,Catégorie,0,0,0
39583,Locaux Raccordables,0,0,0
39583,Catégorie,0,0,0
39584,Locaux Raccordables,0,0,0
39584,Catégorie,0,0,0
39585,Locaux Raccordables,0,0,0
39585,Catégorie,0,0,0
39586,Locaux Raccordables,0,0,0
39586,Catégorie,0,0,0
40001,Locaux Raccordables,0,0,0
40001,Catégorie,0,0,0
40002,Locaux Raccordables,0,0,0
40002,Catégorie,0,0,0
40003,Locaux Raccordables,109,109,109
40003,Catégorie,80,80,80
40004,Locaux Raccordables,0,0,0
40004,Catégorie,0,0,0
40005,Locaux Raccordables,0,0,0
40005,Catégorie,0,0,0
40006,Locaux Raccordables,0,0,0
40006,Catégorie,0,0,0
40007,Locaux Raccordables,0,0,0
40007,Catégorie,0,0,0
40008,Locaux Raccordables,0,0,0
40008,Catégorie,0,0,0
40009,Locaux Raccordables,0,0,0
40009,Catégorie,0,0,0
40011,Locaux Raccordables,0,0,0
40011,Catégorie,0,0,0
40012,Locaux Raccordables,0,0,0
